car_name,driven_km,fuel_type,transmission,ownership,manufacture,engine_cc,seats,km_per_cc,cc_per_seat,price_dollar
4981,Maruti Wagon R LXI CNG Optional,67200.0,Cng,Manual,1st Owner,2014,1248.0,5,53.47384462203665,249.0,5580.0
4982,Nissan Terrano XL Plus 85 PS,100000.0,Diesel,Manual,3rd Owner,2015,1995.0,5,50.13216167938057,399.0,6030.0
4983,Mahindra XUV500 R W10 FWD,50179.0,Diesel,Manual,2nd Owner,2015,799.0,5,63.2236729923936,159.0,11040.0
4984,Hyundai Venue SX Plus Turbo DCT,11069.0,Petrol,Automatic,1st Owner,2021,1497.0,5,7.420254133702841,299.0,22800.0
4985,Honda CR-V Special Edition,25000.0,Petrol,Automatic,1st Owner,2020,2498.0,5,10.375687520473765,499.0,35730.0
4986,Maruti Swift Dzire VXI 1.2,30000.0,Petrol,Manual,1st Owner,2019,1991.0,5,15.234902749208699,398.0,8490.0
4987,Audi Q5 2.0 TDI Premium Plus,94002.0,Diesel,Automatic,2nd Owner,2014,4367.0,5,21.374019491290912,873.0,30220.0
4988,Land Rover Range Rover 3.0 Petrol LWB Vogue BSIV,40000.0,Petrol,Automatic,1st Owner,2019,796.0,5,50.66159087704026,159.0,69190.0
4989,Hyundai Creta 1.6 SX Automatic,39000.0,Petrol,Automatic,1st Owner,2016,1364.0,5,28.133627324833835,272.0,18400.0
4990,Tata Altroz XT,29507.0,Petrol,Manual,1st Owner,2020,999.0,5,29.725226390923638,199.0,9370.0
4991,Hyundai i10 Magna Optional 1.1L,21976.0,Petrol,Manual,1st Owner,2008,1248.0,5,17.424064889409816,249.0,3590.0
4992,Maruti Baleno 1.2 Delta,93428.0,Petrol,Manual,1st Owner,2017,1493.0,5,62.39224637528495,298.0,6610.0
4993,Honda WR-V i-VTEC VX,17000.0,Petrol,Manual,1st Owner,2019,1248.0,5,13.845324391937222,249.0,13150.0
4994,Audi A6 2.7 TDI,70000.0,Diesel,Automatic,1st Owner,2010,1998.0,4,35.53600113434268,499.0,25260.0
4995,Mercedes-Benz C-Class Progressive C 220d,40200.0,Diesel,Automatic,1st Owner,2020,1998.0,5,20.008805490362523,399.0,42940.0
4996,Kia Seltos HTX IVT G,28000.0,Petrol,Automatic,1st Owner,2021,1197.0,5,23.43159632791186,239.0,30630.0
4997,Maruti Zen LX BSII,78527.0,Petrol,Manual,1st Owner,2004,1197.0,5,65.81761597771383,239.0,2940.0
4998,Honda City 1.5 V MT,129760.0,Petrol,Manual,2nd Owner,2009,1396.0,5,92.53543357894233,279.0,4560.0
4999,Hyundai i20 1.2 Sportz,100000.0,Petrol,Manual,2nd Owner,2012,998.0,5,100.56908758345826,199.0,4390.0
5000,Mercedes-Benz C-Class Progressive C 200,28000.0,Petrol,Automatic,1st Owner,2019,1199.0,5,23.357034517994638,239.0,42710.0
5001,Chevrolet Sail Hatchback LS ABS,63936.0,Diesel,Manual,1st Owner,2013,1461.0,5,43.54998785137291,292.0,4370.0
5002,Maruti Wagon R VXI,32500.0,Petrol,Manual,1st Owner,2013,1396.0,5,23.484894618480766,279.0,3830.0
5003,Mahindra Thar LX 4-Str Hard Top AT,20000.0,Petrol,Automatic,1st Owner,2020,1462.0,5,14.156157106782294,292.0,26730.0
5004,Maruti Alto 800 LXI,7169.0,Petrol,Manual,1st Owner,2017,1462.0,7,4.630578562264928,208.0,4480.0
5005,Tata Nexon 1.2 Revotron XE,60000.0,Petrol,Manual,1st Owner,2020,1498.0,5,40.35299852460683,299.0,8020.0
5006,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,193707.0,Diesel,Manual,1st Owner,2013,2755.0,7,70.79344003269743,393.0,10770.0
5007,BMW X1 sDrive 20D xLine,82000.0,Diesel,Automatic,3rd Owner,2013,2487.0,5,33.380630836203906,497.0,14670.0
5008,Mahindra XUV500 AT W10 FWD,93453.0,Diesel,Automatic,2nd Owner,2017,1582.0,5,58.57212144662126,316.0,16730.0
5009,Honda City E,77132.0,Petrol,Manual,1st Owner,2012,1498.0,5,51.20351712217044,299.0,4800.0
5010,Maruti Wagon R LXI BS IV,85232.0,Petrol,Manual,2nd Owner,2015,998.0,5,85.69381461016638,199.0,4560.0
5011,Mahindra XUV300 W8 Option Diesel BSIV,82000.0,Diesel,Manual,1st Owner,2019,1196.0,5,68.74762267339435,239.0,18280.0
5012,Hyundai EON Sportz,60000.0,Petrol,Manual,1st Owner,2015,1956.0,7,30.673041692364396,279.0,3890.0
5013,Maruti Swift Dzire ZXI AT,5427.0,Petrol,Automatic,1st Owner,2022,1197.0,5,4.830448897930404,239.0,10990.0
5014,Maruti Eeco 5 Seater AC BSIV,55160.0,Petrol,Manual,1st Owner,2012,1461.0,5,37.33651432124504,292.0,3900.0
5015,Hyundai Venue SX Opt Diesel BSIV,64104.0,Diesel,Manual,1st Owner,2019,1968.0,5,32.742757968259106,393.0,16490.0
5016,Mercedes-Benz E-Class Exclusive E 200,8900.0,Petrol,Automatic,1st Owner,2021,1298.0,5,6.789572675460158,259.0,50990.0
5017,Renault Duster 85PS Diesel RxL Option,90000.0,Diesel,Manual,1st Owner,2014,1461.0,5,61.76009477066187,292.0,8680.0
5018,Maruti Vitara Brezza VDi,75000.0,Diesel,Manual,1st Owner,2016,1248.0,5,59.83503758662364,249.0,8340.0
5019,Hyundai Creta SX Opt Knight Diesel AT DT,20000.0,Diesel,Automatic,1st Owner,2021,999.0,5,20.151628846401245,199.0,34340.0
5020,Renault Duster 85PS Diesel RxS,58200.0,Diesel,Manual,1st Owner,2017,1498.0,5,38.465237314719026,299.0,9010.0
5021,Volkswagen Polo 1.2 MPI Highline,94167.0,Petrol,Manual,2nd Owner,2014,1196.0,5,78.74175703977585,239.0,5410.0
5022,Lexus ES 300h,68000.0,Petrol,Automatic,1st Owner,2017,1493.0,5,45.4004853926933,298.0,41710.0
5023,BMW X1 sDrive 20d xLine,25000.0,Diesel,Automatic,1st Owner,2019,2179.0,5,11.54132142458066,435.0,38600.0
5024,Volkswagen Polo Exquisite 1.5 TDI Highline,100000.0,Diesel,Manual,1st Owner,2015,1198.0,7,83.53969087952304,171.0,6570.0
5025,Mercedes-Benz B Class B180 CDI,57000.0,Diesel,Automatic,3rd Owner,2013,1498.0,5,37.94637317478458,299.0,10340.0
5026,Maruti Wagon R VXI Optional,80000.0,Petrol,Manual,2nd Owner,2016,796.0,5,100.32973933253564,159.0,4740.0
5027,Mercedes-Benz GLA Class 200 d Sport,58000.0,Diesel,Automatic,1st Owner,2019,2143.0,5,27.22855790284287,428.0,36980.0
5028,Mahindra TUV 300 T6,38979.0,Diesel,Manual,1st Owner,2017,796.0,5,48.657751194788005,159.0,6890.0
5029,Hyundai Grand i10 Nios Sportz Dual Tone,23000.0,Petrol,Manual,1st Owner,2020,1197.0,7,19.534943667449955,171.0,8360.0
5030,Mercedes-Benz M-Class ML 350 CDI,120000.0,Diesel,Automatic,2nd Owner,2015,2987.0,5,40.44414825324394,597.0,36990.0
5031,Audi Q3 2.0 TDI WCI,94000.0,Diesel,Automatic,2nd Owner,2013,2967.0,7,31.902338410255236,423.0,30230.0
5032,Tata Bolt Quadrajet XM,133659.0,Diesel,Manual,2nd Owner,2016,1497.0,5,89.57477338131271,299.0,4910.0
5033,Mahindra Scorpio S11 BSIV,55187.0,Diesel,Manual,1st Owner,2017,1197.0,5,45.67004656601751,239.0,19950.0
5034,Ford Aspire 1.5 TDCi Titanium,70611.0,Diesel,Manual,1st Owner,2017,1396.0,7,50.8859637633442,199.0,6340.0
5035,Ford Aspire 1.5 TDCi Titanium Plus,110000.0,Diesel,Manual,1st Owner,2015,1462.0,5,75.37974582785539,292.0,7010.0
5036,Mahindra XUV500 W8 2WD,41086.0,Diesel,Manual,4th Owner,2015,1364.0,7,29.73133983102641,194.0,8040.0
5037,Mahindra Bolero SLX,110000.0,Diesel,Manual,3rd Owner,2009,2523.0,7,43.71780356156369,360.0,4810.0
5038,Renault Pulse RxZ Optional,90000.0,Diesel,Manual,2nd Owner,2015,1197.0,5,75.46066468781734,239.0,4600.0
5039,Tata New Safari XT Plus,72558.0,Diesel,Manual,1st Owner,2021,1193.0,5,60.86959975451646,238.0,32410.0
5040,Maruti Alto K10 VXI,70524.0,Petrol,Manual,2nd Owner,2015,1248.0,7,56.015376601901366,178.0,4130.0
5041,Hyundai i20 Sportz 1.4 CRDi,84533.0,Diesel,Manual,2nd Owner,2015,1197.0,5,70.40523399525142,239.0,5560.0
5042,Honda Amaze EX i-Vtech,62029.0,Petrol,Manual,1st Owner,2013,1197.0,5,51.45549265196142,239.0,4600.0
5043,Mahindra Bolero ZLX,77500.0,Diesel,Manual,1st Owner,2013,998.0,5,77.59749624846025,199.0,6730.0
5044,Renault Scala RxZ AT,50000.0,Petrol,Automatic,1st Owner,2014,1198.0,5,41.46750068529407,239.0,5920.0
5045,Tata Tiago 1.2 Revotron XZ,80176.0,Petrol,Manual,1st Owner,2018,998.0,5,80.0833615292033,199.0,5760.0
5046,Mahindra Scorpio VLX 2WD BSIV,70000.0,Diesel,Manual,1st Owner,2014,1197.0,5,58.75441095195727,239.0,7270.0
5047,Maruti 800 AC BSIII,91817.0,Petrol,Manual,4th Owner,2009,1968.0,5,46.38223141476585,393.0,2600.0
5048,Mercedes-Benz CLA 200 CGI Sport,37000.0,Petrol,Automatic,1st Owner,2018,1991.0,5,18.1800590345373,398.0,37040.0
5049,Honda City i DTec VX,92696.0,Diesel,Manual,2nd Owner,2017,1497.0,5,62.1266963768001,299.0,9090.0
5050,Hyundai Creta 1.6 VTVT E Plus,43000.0,Petrol,Manual,1st Owner,2016,1495.0,7,28.525251056412987,213.0,10140.0
5051,Maruti Ciaz VXi Plus,39967.0,Petrol,Manual,1st Owner,2016,2179.0,5,17.926917135910585,435.0,7140.0
5052,Honda Civic 1.8 S MT,100000.0,Petrol,Manual,3rd Owner,2011,1198.0,5,83.96543872863208,239.0,3970.0
5053,Hyundai Verna 1.6 CRDi SX,110613.0,Diesel,Manual,1st Owner,2016,1197.0,5,92.6803590122986,239.0,7410.0
5054,Toyota Fortuner 4x2 AT,86024.0,Diesel,Automatic,3rd Owner,2014,998.0,5,86.21863526856129,199.0,24280.0
5055,Audi A4 Technology,12000.0,Petrol,Automatic,1st Owner,2021,1781.0,5,6.456497787459617,356.0,43980.0
5056,Hyundai i20 Asta IVT,24561.0,Petrol,Automatic,1st Owner,2021,1405.0,5,17.017915314940247,281.0,14280.0
5057,Mercedes-Benz GLS 350d Grand Edition,39000.0,Diesel,Automatic,1st Owner,2020,1993.0,5,19.39603287691571,398.0,54030.0
5058,Tata Tiago 1.2 Revotron XZ Plus,25000.0,Petrol,Manual,1st Owner,2019,1399.0,5,17.881109527240056,279.0,6070.0
5059,Hyundai i20 Sportz,12900.0,Petrol,Manual,1st Owner,2020,998.0,5,12.64345451470762,199.0,10790.0
5060,Maruti Alto LXi BSIII,42919.0,Petrol,Manual,1st Owner,2010,1591.0,5,26.608229505661217,318.0,3150.0
5061,Maruti SX4 VDI,146000.0,Diesel,Manual,4th Owner,2012,1498.0,5,97.95063602042875,299.0,3930.0
5062,Nissan Sunny XL CVT,90592.0,Petrol,Automatic,1st Owner,2013,1995.0,5,45.63279974802561,399.0,5710.0
5063,Maruti Alto K10 LXI,111556.0,Petrol,Manual,2nd Owner,2015,1197.0,5,93.29560336400571,239.0,3990.0
5064,Mahindra XUV500 W8 FWD,98725.0,Diesel,Manual,1st Owner,2013,1582.0,5,62.65995868364684,316.0,10070.0
5065,Maruti Ertiga VXI CNG,44000.0,Cng,Manual,1st Owner,2016,1399.0,5,31.25971720192103,279.0,9820.0
5066,Maruti Wagon R LXI Minor,110000.0,Petrol,Manual,2nd Owner,2007,1299.0,5,84.24695551511203,259.0,3300.0
5067,Hyundai i10 Magna 1.1L,85035.0,Petrol,Manual,3rd Owner,2008,998.0,5,85.65653992920224,199.0,3070.0
5068,Hyundai Verna 1.6 SX VTVT,130625.0,Petrol,Manual,2nd Owner,2011,998.0,5,131.03790408786242,199.0,5100.0
5069,Volkswagen Passat Diesel Highline 2.0 TDI,58000.0,Diesel,Automatic,2nd Owner,2011,1591.0,5,36.09775152701668,318.0,8590.0
5070,Hyundai i20 Asta Option,45000.0,Petrol,Manual,1st Owner,2018,1498.0,5,29.937902304556374,299.0,9900.0
5071,Hyundai Grand i10 Magna,33000.0,Petrol,Manual,2nd Owner,2014,2987.0,7,11.374174980108798,426.0,5130.0
5072,Hyundai Verna S Plus Diesel,7622.0,Diesel,Manual,1st Owner,2022,1968.0,5,3.5214466593383245,393.0,20160.0
5073,Maruti Alto 800 LXI,35000.0,Petrol,Manual,1st Owner,2018,2987.0,5,11.645712143763172,597.0,4950.0
5074,Audi Q5 2.0 TDI Premium Plus,94002.0,Diesel,Automatic,2nd Owner,2014,2494.0,5,37.91819875810424,498.0,30320.0
5075,Kia Seltos HTX IVT G,13575.0,Petrol,Automatic,1st Owner,2021,998.0,5,13.294591924731426,199.0,27510.0
5076,Hyundai i20 Magna,81951.0,Petrol,Manual,1st Owner,2010,998.0,5,81.6447131082214,199.0,4080.0
5077,Volkswagen Polo GT 1.0 TSI,54000.0,Petrol,Automatic,1st Owner,2021,999.0,5,53.60610149458861,199.0,22090.0
5078,Honda City GXi,90000.0,Petrol,Manual,3rd Owner,2006,998.0,5,90.55883307477538,199.0,3340.0
5079,MG Hector Plus Sharp Hybrid MT,7943.0,Petrol,Manual,1st Owner,2021,1248.0,5,6.745804958403826,249.0,31730.0
5080,Maruti Vitara Brezza VDi Option,40000.0,Diesel,Manual,1st Owner,2017,1248.0,5,31.766721976328494,249.0,7950.0
5081,Maruti Swift Dzire LDI,70000.0,Diesel,Manual,2nd Owner,2013,1198.0,5,58.70821396341978,239.0,4150.0
5082,Mercedes-Benz GLA Class 200,26000.0,Petrol,Automatic,2nd Owner,2015,796.0,6,32.24395744069298,132.0,32580.0
5083,Maruti Omni E MPI STD BSIV,120000.0,Petrol,Manual,1st Owner,2013,1396.0,5,86.1882260631598,279.0,3190.0
5084,Mahindra TUV 300 T8,80000.0,Diesel,Manual,2nd Owner,2018,1495.0,5,53.117303051708696,299.0,8240.0
5085,Hyundai Creta 1.6 VTVT AT SX Plus,52481.0,Petrol,Automatic,2nd Owner,2016,1197.0,5,43.3899128045956,239.0,13230.0
5086,Hyundai Verna 1.6 SX,80000.0,Diesel,Manual,2nd Owner,2014,1197.0,5,66.75089288811228,239.0,7950.0
5087,Hyundai i20 1.2 Magna,63538.0,Petrol,Manual,3rd Owner,2010,1373.0,5,46.14785328973324,274.0,3750.0
5088,Mahindra TUV 300 T8 AMT,42032.0,Diesel,Automatic,2nd Owner,2016,2143.0,5,19.25291839934643,428.0,7920.0
5089,Toyota Camry Hybrid 2.5,20000.0,Petrol,Automatic,1st Owner,2019,1198.0,5,16.95144060271473,239.0,42140.0
5090,Maruti Ciaz Alpha AT,10000.0,Petrol,Automatic,1st Owner,2020,1373.0,5,7.444477582894133,274.0,15210.0
5091,Toyota Innova Crysta 2.4 GX 7 STR AT,11724.0,Diesel,Automatic,1st Owner,2022,1120.0,5,10.772966079338884,224.0,35640.0
5092,Mahindra Scorpio 1.99 S10,75000.0,Diesel,Manual,2nd Owner,2016,1197.0,5,63.10747478540278,239.0,17550.0
5093,Honda City i-VTEC CVT ZX,50000.0,Petrol,Automatic,2nd Owner,2017,1197.0,5,41.91394563656299,239.0,14640.0
5094,Maruti Ciaz ZDi Plus SHVS,69000.0,Diesel,Manual,1st Owner,2016,998.0,5,69.56378119649918,199.0,9000.0
5095,Hyundai i10 Sportz 1.1L,25842.0,Petrol,Manual,1st Owner,2016,1197.0,5,21.693525891280416,239.0,5120.0
5096,Tata Indica Aqua 1.3 Quadrajet (ABS),100000.0,Diesel,Manual,2nd Owner,2012,998.0,5,100.51842816170779,199.0,3320.0
5097,Hyundai Venue S Opt,3500.0,Petrol,Manual,1st Owner,2022,1197.0,5,2.459963566730547,239.0,15250.0
5098,Maruti Swift Dzire VXI,74886.0,Petrol,Manual,1st Owner,2014,1497.0,5,50.412173618531966,299.0,5370.0
5099,Maruti Swift Dzire VDi,120000.0,Diesel,Manual,1st Owner,2011,1353.0,5,88.8448185141352,270.0,5230.0
5100,Toyota Innova Crysta 2.8 GX AT 8S BSIV,83000.0,Diesel,Automatic,2nd Owner,2016,2755.0,8,30.097732031827263,344.0,31680.0
5101,Land Rover Range Rover Evoque 2.2L Prestige,69000.0,Diesel,Automatic,1st Owner,2015,2987.0,5,22.867298140490032,597.0,38440.0
5102,Mercedes-Benz C-Class Progressive C 220d,26500.0,Diesel,Automatic,1st Owner,2019,2179.0,7,11.665814942896759,311.0,42250.0
5103,Toyota Camry 2.5 Hybrid,47000.0,Petrol,Automatic,1st Owner,2017,2993.0,5,15.774691806973928,598.0,35970.0
5104,Maruti Wagon R VXI Plus Optional,35000.0,Petrol,Manual,2nd Owner,2018,2987.0,5,11.832297420301508,597.0,5590.0
5105,BMW X1 sDrive20d,128428.0,Diesel,Automatic,2nd Owner,2013,2982.0,5,42.901922015342244,596.0,12540.0
5106,Mercedes-Benz G G63 AMG,47000.0,Petrol,Automatic,2nd Owner,2017,1199.0,5,39.36920379950445,239.0,59400.0
5107,Maruti Swift Dzire VXI 1.2,84798.0,Petrol,Manual,1st Owner,2020,1197.0,5,70.40273629735634,239.0,8210.0
5108,Volkswagen Vento 1.5 TDI Highline AT,91777.0,Diesel,Automatic,1st Owner,2016,1248.0,5,73.1092873149181,249.0,9890.0
5109,Honda City i VTEC VX,45423.0,Petrol,Manual,2nd Owner,2016,1591.0,5,28.08096707570226,318.0,9410.0
5110,Mahindra XUV500 W8 4WD,160000.0,Diesel,Manual,2nd Owner,2013,2967.0,5,53.745076945185694,593.0,6140.0
5111,Skoda Superb Elegance 1.8 TSI,61090.0,Petrol,Manual,2nd Owner,2011,1497.0,5,40.78051155707822,299.0,6860.0
5112,Hyundai i10 Magna 1.1L,31212.0,Petrol,Manual,1st Owner,2008,1086.0,5,28.654080956715568,217.0,3830.0
5113,Hyundai i20 Petrol CVT Asta,48953.0,Petrol,Automatic,2nd Owner,2018,1197.0,5,40.47065818523409,239.0,9130.0
5114,BMW X1 sDrive 20d xLine,80000.0,Diesel,Automatic,1st Owner,2014,1995.0,5,40.32713265355209,399.0,27990.0
5115,Maruti Swift 1.3 VXi,130000.0,Petrol,Manual,4th Owner,2008,1798.0,4,72.44490262591923,449.0,3580.0
5116,Maruti Baleno 1.2 Delta,30435.0,Petrol,Manual,1st Owner,2017,1248.0,5,24.888175131164445,249.0,6810.0
5117,Maruti Wagon R LXI Minor Duo LPG,115549.0,Lpg,Manual,1st Owner,2007,1598.0,5,72.36881507513712,319.0,2730.0
5118,Hyundai Grand i10 Nios Sportz,6834.0,Petrol,Manual,1st Owner,2020,1591.0,5,4.1440600888853885,318.0,9000.0
5119,Kia Seltos GTX Plus AT D,12000.0,Diesel,Automatic,1st Owner,2022,1493.0,5,8.214709565769232,298.0,33990.0
5120,Mahindra XUV500 W11 BSIV,74787.0,Diesel,Manual,1st Owner,2020,1248.0,5,59.7052681010419,249.0,29520.0
5121,Tata Tiago 1.2 Revotron XT,34121.0,Petrol,Manual,2nd Owner,2018,1199.0,5,28.761485865735423,239.0,5890.0
5122,Jaguar XJ 3.0L LWB Ultimate,79004.0,Diesel,Automatic,2nd Owner,2012,1498.0,5,52.732161101410206,299.0,35820.0
5123,Honda City i VTEC V,85004.0,Petrol,Manual,2nd Owner,2014,1950.0,5,43.40738872503824,390.0,6300.0
5124,Maruti Swift Dzire AMT VXI,17348.0,Petrol,Automatic,2nd Owner,2017,1968.0,5,8.594783728764936,393.0,7610.0
5125,Ford Figo Diesel Titanium,146439.0,Diesel,Manual,1st Owner,2011,2400.0,5,60.90584347867042,480.0,3550.0
5126,Maruti Baleno RS 1.0 Petrol,34302.0,Petrol,Manual,1st Owner,2017,1462.0,5,23.075239153484926,292.0,7510.0
5127,Audi A6 2.0 TDI Premium Plus,71000.0,Diesel,Automatic,1st Owner,2014,1493.0,5,47.305028572341904,298.0,31180.0
5128,Mercedes-Benz C-Class C 220d,4000.0,Diesel,Automatic,1st Owner,2022,1461.0,5,2.8997548921493514,292.0,49640.0
5129,MG Hector Plus Smart Diesel MT,9000.0,Diesel,Manual,1st Owner,2021,1120.0,5,7.732235488056231,224.0,32450.0
5130,Hyundai Creta SX Opt IVT,20000.0,Petrol,Automatic,1st Owner,2021,1298.0,5,15.467151137939496,259.0,29390.0
5131,Toyota Fortuner 4x4 MT,99934.0,Diesel,Manual,1st Owner,2012,1197.0,5,83.35037537320791,239.0,19690.0
5132,Hyundai i20 1.2 Sportz,34453.0,Petrol,Manual,1st Owner,2010,1497.0,5,23.400116854169326,299.0,4370.0
5133,Fiat Punto Pure 1.3L Advanced Multi-Jet,158763.0,Diesel,Manual,1st Owner,2012,2179.0,7,72.84516437081024,311.0,3920.0
5134,Audi A4 35 TFSi Premium,32000.0,Petrol,Automatic,1st Owner,2016,1968.0,5,16.255255333613718,393.0,34610.0
5135,Toyota Etios Liva G,138094.0,Petrol,Manual,2nd Owner,2011,799.0,5,172.6663934456911,159.0,4050.0
5136,Lexus NX 300h,111000.0,Petrol,Automatic,1st Owner,2018,1061.0,5,104.41312410677601,212.0,42600.0
5137,Honda City ZX MT,70000.0,Petrol,Manual,1st Owner,2020,1497.0,5,46.9849840654612,299.0,20850.0
5138,Hyundai Venue S Turbo,26000.0,Petrol,Manual,1st Owner,2019,998.0,5,26.387184345288503,199.0,12820.0
5139,Isuzu MU-X 2WD,64000.0,Diesel,Automatic,1st Owner,2018,998.0,5,64.37563765060676,199.0,31460.0
5140,Volkswagen Polo ALLSTAR 1.2 MPI,50000.0,Petrol,Manual,2nd Owner,2017,1198.0,5,41.353351760545635,239.0,7930.0
5141,Audi Q7 45 TDI Quattro Technology,65000.0,Diesel,Automatic,1st Owner,2017,2179.0,5,30.276262752708558,435.0,44140.0
5142,Toyota Fortuner 4x2 AT,40000.0,Diesel,Automatic,2nd Owner,2014,1198.0,5,32.894747488290854,239.0,28820.0
5143,Jeep Compass 2.0 Sport Plus BSIV,36149.0,Diesel,Manual,1st Owner,2019,1956.0,5,18.65122270699715,391.0,32310.0
5144,Ford Ecosport 1.5 Diesel Titanium,43203.0,Diesel,Manual,2nd Owner,2018,1086.0,5,39.52314061004421,217.0,15270.0
5145,Hyundai i10 Magna 1.2 iTech SE,50000.0,Petrol,Manual,4th Owner,2008,1199.0,5,41.29665599860837,239.0,2950.0
5146,Maruti Wagon R LXI,70600.0,Petrol,Manual,1st Owner,2013,1499.0,5,47.559153051388314,299.0,4160.0
5147,Hyundai Creta 1.6 VTVT E Plus,65531.0,Petrol,Manual,1st Owner,2018,998.0,7,65.48501769287407,142.0,9650.0
5148,Hyundai i20 1.2 Asta Option,26000.0,Petrol,Manual,1st Owner,2018,1197.0,5,21.54913957967755,239.0,10950.0
5149,Mercedes-Benz E-Class Exclusive E 200,8900.0,Petrol,Automatic,1st Owner,2021,1950.0,5,4.9593502744360975,390.0,50820.0
5150,Toyota Corolla Altis G MT,80056.0,Petrol,Manual,1st Owner,2015,1197.0,5,66.92445405253333,239.0,9630.0
5151,BMW X3 xDrive30d M Sport,50000.0,Diesel,Automatic,1st Owner,2016,1995.0,5,25.468533619681278,399.0,42000.0
5152,Nissan Sunny Diesel XL,80000.0,Diesel,Manual,2nd Owner,2012,1086.0,5,73.3740046229263,217.0,4320.0
5153,Maruti Ciaz VDi Plus SHVS,100000.0,Diesel,Manual,1st Owner,2016,1493.0,4,66.94506009335592,373.0,6930.0
5154,Maruti Ciaz Alpha BSIV,57270.0,Petrol,Manual,1st Owner,2019,1199.0,7,48.11781266121772,171.0,11710.0
5155,Hyundai Santro Xing XG,90000.0,Petrol,Manual,3rd Owner,2004,1197.0,5,75.36040934732516,239.0,3600.0
5156,Honda City GXi,86000.0,Petrol,Manual,1st Owner,2006,998.0,5,86.26451470090976,199.0,4090.0
5157,Toyota Fortuner 3.0 Diesel,118649.0,Diesel,Manual,1st Owner,2011,1086.0,5,109.33538861596465,217.0,19550.0
5158,Maruti Wagon R LXI CNG,129325.0,Cng,Manual,1st Owner,2012,1991.0,5,65.31046919333303,398.0,3820.0
5159,Maruti Swift Dzire VDI,55385.0,Diesel,Manual,1st Owner,2017,1197.0,5,46.26912792999942,239.0,7530.0
5160,Chevrolet Cruze LTZ AT,84000.0,Diesel,Automatic,2nd Owner,2012,1086.0,5,77.42559498942222,217.0,6240.0
5161,Ford Ecosport 1.5 Diesel Titanium,62500.0,Diesel,Manual,1st Owner,2015,1950.0,5,31.62574390334046,390.0,6440.0
5162,Fiat Avventura MULTIJET Active,73818.0,Diesel,Manual,1st Owner,2014,2498.0,6,29.703637881595533,416.0,5200.0
5163,Mahindra XUV500 W8 2WD,81631.0,Diesel,Manual,3rd Owner,2012,1298.0,5,62.490170645881214,259.0,6110.0
5164,Mahindra XUV300 W4 Diesel,15220.0,Diesel,Manual,1st Owner,2021,998.0,5,15.73350277941244,199.0,13820.0
5165,MG Astor Style,4783.0,Petrol,Manual,1st Owner,2022,1995.0,7,2.7202164444643513,285.0,16040.0
5166,Mercedes-Benz S-Class S 350d,1400.0,Diesel,Automatic,1st Owner,2022,2993.0,5,0.515927417241928,598.0,64110.0
5167,Hyundai Verna 1.6 CRDi EX MT,178989.0,Diesel,Manual,1st Owner,2011,1998.0,5,89.11443702483022,399.0,4640.0
5168,Volkswagen Jetta 1.4 TSI Comfortline,53003.0,Petrol,Manual,1st Owner,2012,796.0,5,66.74594680238664,159.0,6680.0
5169,Maruti Ciaz ZDi SHVS,120000.0,Diesel,Manual,1st Owner,2015,1498.0,5,79.89439401136742,299.0,7160.0
5170,Maruti Swift VDI BSIV,63740.0,Diesel,Manual,2nd Owner,2014,1396.0,5,45.34122991207268,279.0,5440.0
5171,Maruti Wagon R VXI BS IV,25122.0,Petrol,Manual,1st Owner,2017,1582.0,5,15.476645304566217,316.0,5080.0
5172,Mercedes-Benz A Class A180 Sport,68000.0,Petrol,Automatic,1st Owner,2017,1461.0,5,46.68702060329384,292.0,31350.0
5173,BMW X3 xDrive 20d Luxury Line,19000.0,Diesel,Automatic,1st Owner,2021,2143.0,5,8.410192682938563,428.0,48380.0
5174,Maruti Swift Dzire Ldi BSIV,47832.0,Diesel,Manual,2nd Owner,2010,1193.0,5,39.64412610364492,238.0,4420.0
5175,Hyundai Xcent 1.2 Kappa S Option,46000.0,Petrol,Manual,1st Owner,2015,1493.0,5,30.689313748207333,298.0,4960.0
5176,Hyundai i20 Asta 1.4 CRDi,93763.0,Diesel,Manual,1st Owner,2015,998.0,5,93.91445899624547,199.0,6620.0
5177,Jeep Compass 1.4 Limited Plus BSIV,32378.0,Petrol,Automatic,1st Owner,2019,1368.0,5,23.579016483288157,273.0,30990.0
5178,Chevrolet Beat Diesel LT,68669.0,Diesel,Manual,1st Owner,2011,1248.0,5,55.22387237136997,249.0,3580.0
5179,Hyundai Creta 1.6 CRDi SX,120000.0,Diesel,Manual,1st Owner,2016,1498.0,7,80.04992694571318,214.0,10980.0
5180,Mercedes-Benz M-Class ML 250 CDI,79000.0,Diesel,Automatic,1st Owner,2015,2993.0,5,26.520112921762884,598.0,37260.0
5181,Hyundai Grand i10 Asta,28148.0,Petrol,Manual,1st Owner,2014,1199.0,5,23.935156447186202,239.0,5590.0
5182,Ford Endeavour 3.2 Titanium AT 4X4,86000.0,Diesel,Automatic,1st Owner,2016,1196.0,7,72.3623279882292,170.0,35930.0
5183,BMW 5 Series 525d Luxury Line,65500.0,Diesel,Automatic,1st Owner,2015,1388.0,7,47.61954914697298,198.0,36530.0
5184,Maruti Swift VXI,7282.0,Petrol,Manual,1st Owner,2020,1248.0,5,5.866412246007761,249.0,7900.0
